IncidentNum,ArresteeID,age,race,sex,current_charge_violent,age_younger_than_20,pending_charge,prior_conviction,prior_violent_conviction,prior_violent_conviction_3plus,outcome__violent_rearrest,outcome__any_rearrest
275372-2018,101866066.0,40.0,Black,Male,0,0,0,0,0,0,0,0
059194-2018,101562412.0,28.0,Black,Male,1,0,0,0,0,0,0,0
263614-2018,101850990.0,20.0,Hispanic or Latino,Male,0,1,0,0,0,0,0,0
126453-2018,101618968.0,22.0,Black,Male,1,0,0,0,0,0,0,0
126453-2018,101618968.0,22.0,Black,Male,1,0,0,0,0,0,0,0
041625-2019,101926410.0,33.0,White,Female,0,0,0,0,0,0,0,0
041625-2019,100645975.0,33.0,White,Female,0,0,0,0,0,0,0,0
149259-2018,101690352.0,29.0,Black,Female,0,0,0,0,0,0,0,0
215904-2019,102389120.0,34.0,White,Male,1,0,0,0,0,0,0,0
215904-2019,102389120.0,34.0,White,Male,1,0,0,0,0,0,0,0
215904-2019,102165477.0,34.0,White,Male,1,0,0,0,0,0,0,0
215904-2019,102165477.0,34.0,White,Male,1,0,0,0,0,0,0,0
215904-2019,102454457.0,34.0,White,Male,1,0,0,0,0,0,0,0
215904-2019,102454457.0,34.0,White,Male,1,0,0,0,0,0,0,0
215904-2019,102313333.0,34.0,White,Male,1,0,0,0,0,0,0,0
215904-2019,102313333.0,34.0,White,Male,1,0,0,0,0,0,0,0
238059-2019,102145581.0,,Black,Male,0,0,0,0,0,0,0,0
134341-2018,101669141.0,30.0,Hispanic or Latino,Female,1,0,0,0,0,0,0,0
070431-2019,101853311.0,31.0,Black,Male,0,0,0,1,0,0,0,1
133814-2019,101853311.0,30.0,Black,Male,0,0,1,1,0,0,0,1
265480-2018,101853311.0,30.0,Black,Male,0,0,0,0,0,0,0,1
164987-2019,101853311.0,30.0,Black,Male,0,0,1,1,0,0,0,0
075366-2019,101853311.0,30.0,Black,Male,0,0,1,1,0,0,0,1
202389-2018,101766831.0,46.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
256359-2018,12200987.0,,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
244653-2018,101826575.0,40.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
207945-2018,101774057.0,33.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
207945-2018,101774057.0,33.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
221144-2018,101793349.0,32.0,Black,Male,0,0,1,0,0,0,0,0
221144-2018,101790710.0,32.0,Black,Male,0,0,1,0,0,0,0,0
219146-2018,101793349.0,32.0,Black,Male,0,0,0,0,0,0,0,1
219146-2018,101790710.0,32.0,Black,Male,0,0,0,0,0,0,0,1
004590-2019,100373351.0,35.0,American Indian or Alaska Native,Female,1,0,0,0,0,0,0,0
004590-2019,100373351.0,35.0,American Indian or Alaska Native,Female,1,0,0,0,0,0,0,0
175778-2018,101728359.0,55.0,Black,Male,0,0,0,0,0,0,0,0
102266-2019,100712853.0,22.0,Black,Male,1,0,0,0,0,0,0,0
102266-2019,100712853.0,22.0,Black,Male,1,0,0,0,0,0,0,0
195032-2018,101756211.0,26.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
157570-2018,101702874.0,39.0,Black,Male,1,0,0,0,0,0,0,0
157570-2018,101702874.0,39.0,Black,Male,1,0,0,0,0,0,0,0
241282-2018,101822122.0,35.0,White,Male,0,0,0,0,0,0,0,0
178000-2018,100641918.0,55.0,White,Male,0,0,0,0,0,0,0,0
178000-2018,101731737.0,55.0,White,Male,0,0,0,0,0,0,0,0
080604-2019,101978457.0,61.0,Black,Male,0,0,0,0,0,0,0,0
080604-2019,101978457.0,61.0,Black,Male,1,0,0,0,0,0,0,0
080604-2019,101978457.0,61.0,Black,Male,0,0,0,0,0,0,0,0
092121-2018,101609318.0,20.0,White,Male,0,1,0,0,0,0,0,0
092121-2018,101609318.0,20.0,White,Male,1,1,0,0,0,0,0,0
092121-2018,101609318.0,20.0,White,Male,1,1,0,0,0,0,0,0
172544-2019,102102941.0,20.0,Hispanic or Latino,Male,0,1,0,0,0,0,0,0
244641-2019,102199826.0,56.0,White,Male,1,0,0,0,0,0,0,0
116655-2018,101594860.0,44.0,White,Female,1,0,0,0,0,0,1,1
116655-2018,101594860.0,44.0,White,Female,0,0,0,0,0,0,1,1
172291-2018,101594860.0,44.0,White,Female,1,0,1,0,1,0,0,0
172291-2018,101594860.0,44.0,White,Female,0,0,1,0,1,0,0,0
072794-2018,101581904.0,30.0,Black,Female,1,0,0,0,0,0,0,0
072794-2018,101581904.0,30.0,Black,Female,1,0,0,0,0,0,0,0
200898-2018,8890432.0,57.0,Black,Male,0,0,0,0,0,0,0,0
253377-2019,100516948.0,30.0,White,Male,0,0,1,1,1,0,0,0
148049-2019,100516948.0,30.0,White,Male,0,0,1,0,0,0,1,1
130277-2019,100516948.0,30.0,White,Male,0,0,1,0,0,0,1,1
133684-2019,100516948.0,30.0,White,Male,0,0,1,0,0,0,1,1
094546-2019,100516948.0,32.0,White,Male,0,0,0,0,0,0,1,1
252927-2019,100516948.0,30.0,White,Male,0,0,1,1,1,0,0,1
250011-2019,100516948.0,32.0,White,Male,0,0,1,1,1,0,0,1
140085-2019,100516948.0,30.0,White,Male,0,0,1,0,0,0,1,1
215034-2019,100516948.0,26.0,White,Male,0,0,1,1,0,0,0,1
215034-2019,100516948.0,26.0,White,Male,1,0,1,1,0,0,0,1
215034-2019,100516948.0,26.0,White,Male,0,0,1,1,0,0,0,1
214007-2019,100516948.0,31.0,White,Male,0,0,1,1,0,0,1,1
111874-2018,101637049.0,45.0,Black,Male,0,0,0,0,0,0,0,0
094792-2018,101612906.0,32.0,Middle Eastern,Male,1,0,0,0,0,0,0,0
173002-2019,102103689.0,37.0,White,Male,1,0,0,0,0,0,0,0
173002-2019,102504566.0,37.0,White,Male,1,0,0,0,0,0,0,0
226041-2018,101800332.0,76.0,Black,Male,0,0,0,0,0,0,0,0
030723-2019,101712723.0,62.0,Black,Male,1,0,0,0,0,0,0,0
060571-2018,101543548.0,44.0,White,Female,0,0,1,0,0,0,0,1
046408-2018,101543548.0,44.0,White,Female,0,0,0,0,0,0,0,1
126546-2018,101543548.0,44.0,White,Female,0,0,1,1,0,0,0,0
134815-2019,102050902.0,53.0,White,Male,0,0,0,0,0,0,0,0
013907-2018,101450216.0,67.0,Black,Male,0,0,0,0,0,0,0,1
013907-2018,101501057.0,67.0,Black,Male,0,0,0,0,0,0,0,1
013907-2018,101538151.0,67.0,Black,Male,0,0,0,0,0,0,0,1
032426-2018,101450216.0,67.0,Black,Male,0,0,1,0,0,0,0,0
032426-2018,101501057.0,67.0,Black,Male,0,0,1,0,0,0,0,0
032426-2018,101538151.0,67.0,Black,Male,0,0,1,0,0,0,0,0
182620-2018,101738591.0,64.0,Black,Male,1,0,0,0,0,0,0,0
073557-2019,101140753.0,44.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
073557-2019,101140753.0,44.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
073557-2019,101140753.0,44.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
108529-2018,101577554.0,,Black,Male,0,0,1,0,0,0,0,0
108529-2018,10132383.0,,Black,Male,0,0,1,0,0,0,0,0
069869-2018,101577554.0,49.0,Black,Male,0,0,0,0,0,0,0,1
069869-2018,10132383.0,49.0,Black,Male,0,0,0,0,0,0,0,1
132786-2019,12034438.0,23.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
132786-2019,12034438.0,23.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
229710-2019,101367334.0,39.0,Hispanic or Latino,Female,0,0,0,0,0,0,0,0
229710-2019,101367334.0,39.0,Hispanic or Latino,Female,0,0,0,0,0,0,0,0
172327-2019,102102626.0,18.0,Hispanic or Latino,Male,1,1,0,0,0,0,0,0
134939-2019,102051074.0,18.0,Hispanic or Latino,Male,1,1,0,0,0,0,0,0
087038-2018,101403235.0,35.0,Black,Female,0,0,0,0,0,0,0,0
247088-2018,101829683.0,37.0,Black,Male,0,0,0,0,0,0,0,0
002472-2018,101486777.0,22.0,Black,Male,1,0,0,0,0,0,0,0
266335-2018,101854639.0,49.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
152366-2018,101694973.0,44.0,Black,Male,0,0,0,0,0,0,0,0
158926-2018,101704200.0,26.0,Black,Male,0,0,0,0,0,0,0,0
221128-2018,100138804.0,22.0,White,Female,0,0,0,0,0,0,0,0
201645-2018,48118503.0,18.0,Black,Male,1,1,0,0,0,0,0,0
201645-2018,48118503.0,18.0,Black,Male,0,1,0,0,0,0,0,0
195130-2019,102132956.0,33.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
195130-2019,102132956.0,33.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
195130-2019,102132956.0,33.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
154519-2019,25251473.0,32.0,Black,Male,1,0,0,0,0,0,0,0
131062-2018,15376195.0,53.0,Black,Male,0,0,1,1,0,0,0,0
131062-2018,101512368.0,53.0,Black,Male,0,0,1,1,0,0,0,0
131062-2018,101663815.0,53.0,Black,Male,0,0,1,1,0,0,0,0
046633-2018,15376195.0,53.0,Black,Male,0,0,1,0,0,0,0,1
046633-2018,101512368.0,53.0,Black,Male,0,0,1,0,0,0,0,1
046633-2018,101663815.0,53.0,Black,Male,0,0,1,0,0,0,0,1
022637-2018,15376195.0,53.0,Black,Male,0,0,0,0,0,0,0,1
022637-2018,101512368.0,53.0,Black,Male,0,0,0,0,0,0,0,1
022637-2018,101663815.0,53.0,Black,Male,0,0,0,0,0,0,0,1
120695-2018,15376195.0,53.0,Black,Male,0,0,0,1,0,0,0,1
120695-2018,101512368.0,53.0,Black,Male,0,0,0,1,0,0,0,1
120695-2018,101663815.0,53.0,Black,Male,0,0,0,1,0,0,0,1
251925-2018,100297297.0,,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
233931-2018,100693886.0,26.0,White,Male,0,0,0,0,0,0,0,0
194514-2019,8025519.0,,Black,Male,0,0,0,1,1,0,1,1
194514-2019,101965326.0,,Black,Male,0,0,0,1,1,0,1,1
194514-2019,8207217.0,,Black,Male,0,0,0,1,1,0,1,1
206769-2019,8025519.0,,Black,Male,1,0,1,1,1,0,0,1
206769-2019,8025519.0,,Black,Male,0,0,1,1,1,0,0,1
206769-2019,101965326.0,,Black,Male,1,0,1,1,1,0,0,1
206769-2019,101965326.0,,Black,Male,0,0,1,1,1,0,0,1
206769-2019,8207217.0,,Black,Male,1,0,1,1,1,0,0,1
206769-2019,8207217.0,,Black,Male,0,0,1,1,1,0,0,1
235186-2019,8025519.0,41.0,Black,Male,0,0,1,1,1,0,0,0
235186-2019,101965326.0,41.0,Black,Male,0,0,1,1,1,0,0,0
235186-2019,8207217.0,41.0,Black,Male,0,0,1,1,1,0,0,0
070640-2019,8025519.0,41.0,Black,Male,0,0,0,1,0,0,1,1
070640-2019,8025519.0,41.0,Black,Male,1,0,0,1,0,0,1,1
070640-2019,101965326.0,41.0,Black,Male,0,0,0,1,0,0,1,1
070640-2019,101965326.0,41.0,Black,Male,1,0,0,1,0,0,1,1
070640-2019,8207217.0,41.0,Black,Male,0,0,0,1,0,0,1,1
070640-2019,8207217.0,41.0,Black,Male,1,0,0,1,0,0,1,1
249080-2018,8025519.0,40.0,Black,Male,0,0,0,0,0,0,1,1
249080-2018,101965326.0,40.0,Black,Male,0,0,0,0,0,0,1,1
249080-2018,8207217.0,40.0,Black,Male,0,0,0,0,0,0,1,1
114536-2018,100016636.0,,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
183828-2018,101740055.0,49.0,Black,Male,0,0,0,0,0,0,0,0
183828-2018,101740055.0,49.0,Black,Male,1,0,0,0,0,0,0,0
113542-2018,101639443.0,36.0,White,Male,1,0,0,0,0,0,0,0
113542-2018,101639443.0,36.0,White,Male,1,0,0,0,0,0,0,0
008209-2019,101013474.0,34.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
008209-2019,101013474.0,34.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
158359-2018,101557128.0,34.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
067681-2019,10082095.0,,Black,Male,0,0,0,0,0,0,0,0
179768-2018,101734025.0,24.0,White,Male,0,0,0,0,0,0,0,0
254192-2019,102159399.0,22.0,Black,Male,0,0,0,0,0,0,0,0
033784-2019,101916468.0,68.0,White,Male,0,0,0,0,0,0,0,0
143875-2018,101635204.0,30.0,Black,Male,0,0,1,1,0,0,0,1
143875-2018,101538316.0,30.0,Black,Male,0,0,1,1,0,0,0,1
143875-2018,101682493.0,30.0,Black,Male,0,0,1,1,0,0,0,1
143875-2018,101538299.0,30.0,Black,Male,0,0,1,1,0,0,0,1
143875-2018,101557659.0,30.0,Black,Male,0,0,1,1,0,0,0,1
143875-2018,101719601.0,30.0,Black,Male,0,0,1,1,0,0,0,1
143875-2018,101556159.0,30.0,Black,Male,0,0,1,1,0,0,0,1
031785-2018,101635204.0,30.0,Black,Male,0,0,0,0,0,0,0,1
031785-2018,101538316.0,30.0,Black,Male,0,0,0,0,0,0,0,1
031785-2018,101682493.0,30.0,Black,Male,0,0,0,0,0,0,0,1
031785-2018,101538299.0,30.0,Black,Male,0,0,0,0,0,0,0,1
031785-2018,101557659.0,30.0,Black,Male,0,0,0,0,0,0,0,1
031785-2018,101719601.0,30.0,Black,Male,0,0,0,0,0,0,0,1
031785-2018,101556159.0,30.0,Black,Male,0,0,0,0,0,0,0,1
032978-2018,101635204.0,30.0,Black,Male,0,0,1,0,0,0,0,1
032978-2018,101538316.0,30.0,Black,Male,0,0,1,0,0,0,0,1
032978-2018,101682493.0,30.0,Black,Male,0,0,1,0,0,0,0,1
032978-2018,101538299.0,30.0,Black,Male,0,0,1,0,0,0,0,1
032978-2018,101557659.0,30.0,Black,Male,0,0,1,0,0,0,0,1
032978-2018,101719601.0,30.0,Black,Male,0,0,1,0,0,0,0,1
032978-2018,101556159.0,30.0,Black,Male,0,0,1,0,0,0,0,1
056029-2018,101635204.0,30.0,Black,Male,0,0,1,0,0,0,0,1
056029-2018,101538316.0,30.0,Black,Male,0,0,1,0,0,0,0,1
056029-2018,101682493.0,30.0,Black,Male,0,0,1,0,0,0,0,1
056029-2018,101538299.0,30.0,Black,Male,0,0,1,0,0,0,0,1
056029-2018,101557659.0,30.0,Black,Male,0,0,1,0,0,0,0,1
056029-2018,101719601.0,30.0,Black,Male,0,0,1,0,0,0,0,1
056029-2018,101556159.0,30.0,Black,Male,0,0,1,0,0,0,0,1
170056-2018,101635204.0,30.0,Black,Male,0,0,1,1,0,0,0,0
170056-2018,101538316.0,30.0,Black,Male,0,0,1,1,0,0,0,0
170056-2018,101682493.0,30.0,Black,Male,0,0,1,1,0,0,0,0
170056-2018,101538299.0,30.0,Black,Male,0,0,1,1,0,0,0,0
170056-2018,101557659.0,30.0,Black,Male,0,0,1,1,0,0,0,0
170056-2018,101719601.0,30.0,Black,Male,0,0,1,1,0,0,0,0
170056-2018,101556159.0,30.0,Black,Male,0,0,1,1,0,0,0,0
110529-2018,101635204.0,30.0,Black,Male,0,0,1,1,0,0,0,1
110529-2018,101538316.0,30.0,Black,Male,0,0,1,1,0,0,0,1
110529-2018,101682493.0,30.0,Black,Male,0,0,1,1,0,0,0,1
110529-2018,101538299.0,30.0,Black,Male,0,0,1,1,0,0,0,1
110529-2018,101557659.0,30.0,Black,Male,0,0,1,1,0,0,0,1
110529-2018,101719601.0,30.0,Black,Male,0,0,1,1,0,0,0,1
110529-2018,101556159.0,30.0,Black,Male,0,0,1,1,0,0,0,1
055016-2018,101635204.0,30.0,Black,Male,0,0,1,0,0,0,0,1
055016-2018,101538316.0,30.0,Black,Male,0,0,1,0,0,0,0,1
055016-2018,101682493.0,30.0,Black,Male,0,0,1,0,0,0,0,1
055016-2018,101538299.0,30.0,Black,Male,0,0,1,0,0,0,0,1
055016-2018,101557659.0,30.0,Black,Male,0,0,1,0,0,0,0,1
055016-2018,101719601.0,30.0,Black,Male,0,0,1,0,0,0,0,1
055016-2018,101556159.0,30.0,Black,Male,0,0,1,0,0,0,0,1
117144-2018,101644524.0,39.0,White,Female,1,0,0,0,0,0,0,0
117144-2018,101644524.0,39.0,White,Female,1,0,0,0,0,0,0,0
117144-2018,101644524.0,39.0,White,Female,1,0,0,0,0,0,0,0
075266-2018,101585322.0,26.0,Black,Male,0,0,0,0,0,0,0,0
058252-2018,10020991.0,,Black,Male,0,0,0,0,0,0,0,0
168658-2018,101428248.0,27.0,Black,Male,0,0,0,0,0,0,0,0
168658-2018,101717659.0,27.0,Black,Male,0,0,0,0,0,0,0,0
168658-2018,101052477.0,27.0,Black,Male,0,0,0,0,0,0,0,0
083764-2018,101479787.0,,Black,Male,0,0,0,0,0,0,0,0
190496-2018,101749706.0,22.0,Black,Male,0,0,0,0,0,0,0,0
190496-2018,101749651.0,22.0,Black,Male,0,0,0,0,0,0,0,0
161679-2018,101707886.0,31.0,White,Male,0,0,0,0,0,0,0,0
235264-2019,101811507.0,31.0,Hispanic or Latino,Female,0,0,0,0,0,0,0,0
257862-2018,101843580.0,24.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
106712-2018,101629049.0,57.0,Black,Male,0,0,0,0,0,0,0,0
258691-2019,102218443.0,18.0,Hispanic or Latino,Male,1,1,0,0,0,0,0,0
213917-2018,101405192.0,20.0,Black,Male,0,1,1,0,0,0,0,1
213917-2018,101768342.0,20.0,Black,Male,0,1,1,0,0,0,0,1
213917-2018,101782950.0,20.0,Black,Male,0,1,1,0,0,0,0,1
203594-2018,101405192.0,20.0,Black,Male,0,1,1,0,0,0,0,1
203594-2018,101405192.0,20.0,Black,Male,0,1,1,0,0,0,0,1
203594-2018,101768342.0,20.0,Black,Male,0,1,1,0,0,0,0,1
203594-2018,101768342.0,20.0,Black,Male,0,1,1,0,0,0,0,1
203594-2018,101782950.0,20.0,Black,Male,0,1,1,0,0,0,0,1
203594-2018,101782950.0,20.0,Black,Male,0,1,1,0,0,0,0,1
197510-2018,101405192.0,20.0,Black,Male,0,1,1,0,0,0,0,1
197510-2018,101768342.0,20.0,Black,Male,0,1,1,0,0,0,0,1
197510-2018,101782950.0,20.0,Black,Male,0,1,1,0,0,0,0,1
207826-2018,101405192.0,20.0,Black,Male,0,1,1,0,0,0,0,1
207826-2018,101768342.0,20.0,Black,Male,0,1,1,0,0,0,0,1
207826-2018,101782950.0,20.0,Black,Male,0,1,1,0,0,0,0,1
196742-2018,101405192.0,19.0,Black,Male,0,1,0,0,0,0,0,1
196742-2018,101768342.0,19.0,Black,Male,0,1,0,0,0,0,0,1
196742-2018,101782950.0,19.0,Black,Male,0,1,0,0,0,0,0,1
219414-2018,101405192.0,19.0,Black,Male,0,1,1,0,0,0,0,0
219414-2018,101768342.0,19.0,Black,Male,0,1,1,0,0,0,0,0
219414-2018,101782950.0,19.0,Black,Male,0,1,1,0,0,0,0,0
146315-2018,101686082.0,32.0,White,Male,0,0,0,0,0,0,0,0
144930-2018,15037431.0,40.0,Black,Male,0,0,0,0,0,0,0,0
144930-2018,15037431.0,40.0,Black,Male,1,0,0,0,0,0,0,0
144930-2018,15037431.0,40.0,Black,Male,0,0,0,0,0,0,0,0
003437-2019,101876544.0,28.0,White,Male,0,0,0,0,0,0,0,0
153121-2018,100964490.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
153121-2018,101626858.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
153121-2018,101611072.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
153121-2018,100974859.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
153121-2018,101656042.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
153121-2018,101573419.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
153121-2018,101687287.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
153121-2018,101695985.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
153121-2018,101669299.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
134540-2018,100964490.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
134540-2018,101626858.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
134540-2018,101611072.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
134540-2018,100974859.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
134540-2018,101656042.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
134540-2018,101573419.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
134540-2018,101687287.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
134540-2018,101695985.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
134540-2018,101669299.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
105041-2018,100964490.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
105041-2018,101626858.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
105041-2018,101611072.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
105041-2018,100974859.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
105041-2018,101656042.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
105041-2018,101573419.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
105041-2018,101687287.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
105041-2018,101695985.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
105041-2018,101669299.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
125415-2018,100964490.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
125415-2018,101626858.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
125415-2018,101611072.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
125415-2018,100974859.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
125415-2018,101656042.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
125415-2018,101573419.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
125415-2018,101687287.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
125415-2018,101695985.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
125415-2018,101669299.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
110117-2018,100964490.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
110117-2018,101626858.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
110117-2018,101611072.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
110117-2018,100974859.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
110117-2018,101656042.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
110117-2018,101573419.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
110117-2018,101687287.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
110117-2018,101695985.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
110117-2018,101669299.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
034364-2019,100964490.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,0
034364-2019,101626858.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,0
034364-2019,101611072.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,0
034364-2019,100974859.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,0
034364-2019,101656042.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,0
034364-2019,101573419.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,0
034364-2019,101687287.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,0
034364-2019,101695985.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,0
034364-2019,101669299.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,0
103416-2018,100964490.0,45.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
103416-2018,101626858.0,45.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
103416-2018,101611072.0,45.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
103416-2018,100974859.0,45.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
103416-2018,101656042.0,45.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
103416-2018,101573419.0,45.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
103416-2018,101687287.0,45.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
103416-2018,101695985.0,45.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
103416-2018,101669299.0,45.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
093470-2018,100964490.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
093470-2018,101626858.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
093470-2018,101611072.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
093470-2018,100974859.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
093470-2018,101656042.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
093470-2018,101573419.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
093470-2018,101687287.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
093470-2018,101695985.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
093470-2018,101669299.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
147342-2018,100964490.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
147342-2018,101626858.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
147342-2018,101611072.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
147342-2018,100974859.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
147342-2018,101656042.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
147342-2018,101573419.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
147342-2018,101687287.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
147342-2018,101695985.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
147342-2018,101669299.0,47.0,Hispanic or Latino,Male,0,0,1,1,0,0,0,1
082381-2018,100964490.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
082381-2018,101626858.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
082381-2018,101611072.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
082381-2018,100974859.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
082381-2018,101656042.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
082381-2018,101573419.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
082381-2018,101687287.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
082381-2018,101695985.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
082381-2018,101669299.0,47.0,Hispanic or Latino,Male,0,0,1,0,0,0,0,1
066985-2018,100964490.0,47.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,1
066985-2018,101626858.0,47.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,1
066985-2018,101611072.0,47.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,1
066985-2018,100974859.0,47.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,1
