ArresteeID,arrests__arrest_year,ArrestNumber,arrests__weapon
102355756.0,2020,20-023263,Unarmed
8901482.0,2020,20-023263,Unarmed
102523769.0,2020,20-023263,Unarmed
102416375.0,2020,20-023263,Unarmed
101438752.0,2020,20-017748,Unarmed
102355756.0,2020,20-017748,Unarmed
8901482.0,2020,20-017748,Unarmed
102523769.0,2020,20-017748,Unarmed
102416375.0,2020,20-017748,Unarmed
101438752.0,2020,20-038041,Club
102355756.0,2020,20-038041,Club
8901482.0,2020,20-038041,Club
102523769.0,2020,20-038041,Club
102416375.0,2020,20-038041,Club
101438752.0,2020,20-024590,Unarmed
102355756.0,2020,20-024590,Unarmed
8901482.0,2020,20-024590,Unarmed
102523769.0,2020,20-024590,Unarmed
102416375.0,2020,20-024590,Unarmed
101438752.0,2020,20-028804,Unarmed
102355756.0,2020,20-028804,Unarmed
8901482.0,2020,20-028804,Unarmed
102523769.0,2020,20-028804,Unarmed
102416375.0,2020,20-028804,Unarmed
101438752.0,2017,17-046229,None
102355756.0,2017,17-046229,None
8901482.0,2017,17-046229,None
102523769.0,2017,17-046229,None
102416375.0,2017,17-046229,None
101438752.0,2018,18-021447,Unarmed
102355756.0,2018,18-021447,Unarmed
8901482.0,2018,18-021447,Unarmed
102523769.0,2018,18-021447,Unarmed
102416375.0,2018,18-021447,Unarmed
101438752.0,2020,20-026407,Unarmed
102355756.0,2020,20-026407,Unarmed
8901482.0,2020,20-026407,Unarmed
102523769.0,2020,20-026407,Unarmed
102416375.0,2020,20-026407,Unarmed
101438752.0,2018,18-038970,Unarmed
102355756.0,2018,18-038970,Unarmed
8901482.0,2018,18-038970,Unarmed
102523769.0,2018,18-038970,Unarmed
102416375.0,2018,18-038970,Unarmed
101297482.0,2017,17-046395,None
101297482.0,2018,18-045482,Unarmed
102504688.0,2020,20-035588,Unarmed
101730485.0,2020,20-035588,Unarmed
102568454.0,2020,20-035588,Unarmed
102504688.0,2021,21-003155,Unarmed
101730485.0,2021,21-003155,Unarmed
102568454.0,2021,21-003155,Unarmed
102504688.0,2018,18-028594,Unarmed
101730485.0,2018,18-028594,Unarmed
102568454.0,2018,18-028594,Unarmed
101464004.0,2019,19-024154,Unarmed
102052934.0,2019,19-024154,Unarmed
101464004.0,2017,17-049521,None
102052934.0,2017,17-049521,None
101464004.0,2018,18-005307,Unarmed
102052934.0,2018,18-005307,Unarmed
101592083.0,2018,18-035597,Unarmed
101592083.0,2018,18-012645,Unarmed
101873947.0,2019,19-022820,Unarmed
102043659.0,2019,19-022820,Unarmed
101845822.0,2019,19-022820,Unarmed
101873947.0,2019,19-000216,Unarmed
102043659.0,2019,19-000216,Unarmed
101845822.0,2019,19-000216,Unarmed
101873947.0,2018,18-042422,Unarmed
102043659.0,2018,18-042422,Unarmed
101845822.0,2018,18-042422,Unarmed
101846072.0,2018,18-042460,Unarmed
7787615.0,2019,19-024892,Unarmed
100381134.0,2019,19-024892,Unarmed
7787615.0,2019,19-024590,Unarmed
100381134.0,2019,19-024590,Unarmed
7787615.0,2018,18-012631,Unarmed
100381134.0,2018,18-012631,Unarmed
101843236.0,2018,18-042112,Knife - Pocket
101651224.0,2019,19-004990,Unarmed
101651224.0,2018,18-019125,Unarmed
102336339.0,2020,20-015074,Unarmed
100572421.0,2020,20-015074,Unarmed
101612573.0,2020,20-015074,Unarmed
100587087.0,2020,20-015074,Unarmed
102336339.0,2018,18-014880,Unarmed
100572421.0,2018,18-014880,Unarmed
101612573.0,2018,18-014880,Unarmed
100587087.0,2018,18-014880,Unarmed
15560886.0,2019,19-020490,Unarmed
100809962.0,2019,19-020490,Unarmed
100409656.0,2019,19-020490,Unarmed
101946217.0,2019,19-020490,Unarmed
100487819.0,2019,19-020490,Unarmed
101982169.0,2019,19-020490,Unarmed
100891182.0,2019,19-020490,Unarmed
101934360.0,2019,19-020490,Unarmed
15560886.0,2019,19-010070,Unarmed
100809962.0,2019,19-010070,Unarmed
100409656.0,2019,19-010070,Unarmed
101946217.0,2019,19-010070,Unarmed
100487819.0,2019,19-010070,Unarmed
101982169.0,2019,19-010070,Unarmed
100891182.0,2019,19-010070,Unarmed
101934360.0,2019,19-010070,Unarmed
15560886.0,2019,19-008541,Unarmed
100809962.0,2019,19-008541,Unarmed
100409656.0,2019,19-008541,Unarmed
101946217.0,2019,19-008541,Unarmed
100487819.0,2019,19-008541,Unarmed
101982169.0,2019,19-008541,Unarmed
100891182.0,2019,19-008541,Unarmed
101934360.0,2019,19-008541,Unarmed
15560886.0,2019,19-014642,Unarmed
100809962.0,2019,19-014642,Unarmed
100409656.0,2019,19-014642,Unarmed
101946217.0,2019,19-014642,Unarmed
100487819.0,2019,19-014642,Unarmed
101982169.0,2019,19-014642,Unarmed
100891182.0,2019,19-014642,Unarmed
101934360.0,2019,19-014642,Unarmed
15560886.0,2018,18-014333,Unarmed
100809962.0,2018,18-014333,Unarmed
100409656.0,2018,18-014333,Unarmed
101946217.0,2018,18-014333,Unarmed
100487819.0,2018,18-014333,Unarmed
101982169.0,2018,18-014333,Unarmed
100891182.0,2018,18-014333,Unarmed
101934360.0,2018,18-014333,Unarmed
15560886.0,2018,18-024915,Unarmed
100809962.0,2018,18-024915,Unarmed
100409656.0,2018,18-024915,Unarmed
101946217.0,2018,18-024915,Unarmed
100487819.0,2018,18-024915,Unarmed
101982169.0,2018,18-024915,Unarmed
100891182.0,2018,18-024915,Unarmed
101934360.0,2018,18-024915,Unarmed
15560886.0,2019,19-004325,Unarmed
100809962.0,2019,19-004325,Unarmed
100409656.0,2019,19-004325,Unarmed
101946217.0,2019,19-004325,Unarmed
100487819.0,2019,19-004325,Unarmed
101982169.0,2019,19-004325,Unarmed
100891182.0,2019,19-004325,Unarmed
101934360.0,2019,19-004325,Unarmed
15560886.0,2018,18-035063,Unarmed
100809962.0,2018,18-035063,Unarmed
100409656.0,2018,18-035063,Unarmed
101946217.0,2018,18-035063,Unarmed
100487819.0,2018,18-035063,Unarmed
101982169.0,2018,18-035063,Unarmed
100891182.0,2018,18-035063,Unarmed
101934360.0,2018,18-035063,Unarmed
15560886.0,2019,19-005147,Unarmed
100809962.0,2019,19-005147,Unarmed
100409656.0,2019,19-005147,Unarmed
101946217.0,2019,19-005147,Unarmed
100487819.0,2019,19-005147,Unarmed
101982169.0,2019,19-005147,Unarmed
100891182.0,2019,19-005147,Unarmed
101934360.0,2019,19-005147,Unarmed
15560886.0,2016,16-016708,None
100809962.0,2016,16-016708,None
100409656.0,2016,16-016708,None
101946217.0,2016,16-016708,None
100487819.0,2016,16-016708,None
101982169.0,2016,16-016708,None
100891182.0,2016,16-016708,None
101934360.0,2016,16-016708,None
15560886.0,2018,18-026217,Unarmed
100809962.0,2018,18-026217,Unarmed
100409656.0,2018,18-026217,Unarmed
101946217.0,2018,18-026217,Unarmed
100487819.0,2018,18-026217,Unarmed
101982169.0,2018,18-026217,Unarmed
100891182.0,2018,18-026217,Unarmed
101934360.0,2018,18-026217,Unarmed
15560886.0,2018,18-033226,Unarmed
100809962.0,2018,18-033226,Unarmed
100409656.0,2018,18-033226,Unarmed
101946217.0,2018,18-033226,Unarmed
100487819.0,2018,18-033226,Unarmed
101982169.0,2018,18-033226,Unarmed
100891182.0,2018,18-033226,Unarmed
101934360.0,2018,18-033226,Unarmed
101848792.0,2019,19-033219,Knife - Pocket
102118716.0,2019,19-033219,Knife - Pocket
102015328.0,2019,19-033219,Knife - Pocket
101848792.0,2019,19-018986,Unarmed
102118716.0,2019,19-018986,Unarmed
102015328.0,2019,19-018986,Unarmed
101848792.0,2018,18-042821,Unarmed
102118716.0,2018,18-042821,Unarmed
102015328.0,2018,18-042821,Unarmed
100905389.0,2019,19-017929,Unarmed
102007204.0,2019,19-017929,Unarmed
100905389.0,2018,18-045336,Unarmed
102007204.0,2018,18-045336,Unarmed
100887894.0,2020,20-016179,Unarmed
102033743.0,2020,20-016179,Unarmed
102320971.0,2020,20-016179,Unarmed
102344622.0,2020,20-016179,Unarmed
100887894.0,2019,19-021448,Knife - Pocket
102033743.0,2019,19-021448,Knife - Pocket
102320971.0,2019,19-021448,Knife - Pocket
102344622.0,2019,19-021448,Knife - Pocket
100887894.0,2020,20-013063,Unarmed
102033743.0,2020,20-013063,Unarmed
102320971.0,2020,20-013063,Unarmed
102344622.0,2020,20-013063,Unarmed
100887894.0,2017,17-010513,None
102033743.0,2017,17-010513,None
102320971.0,2017,17-010513,None
102344622.0,2017,17-010513,None
100887894.0,2017,17-019706,None
102033743.0,2017,17-019706,None
102320971.0,2017,17-019706,None
102344622.0,2017,17-019706,None
100887894.0,2017,17-039283,None
102033743.0,2017,17-039283,None
102320971.0,2017,17-039283,None
102344622.0,2017,17-039283,None
100887894.0,2019,19-001386,Unarmed
102033743.0,2019,19-001386,Unarmed
102320971.0,2019,19-001386,Unarmed
102344622.0,2019,19-001386,Unarmed
100887894.0,2017,17-009224,None
102033743.0,2017,17-009224,None
102320971.0,2017,17-009224,None
102344622.0,2017,17-009224,None
100887894.0,2017,17-010012,None
102033743.0,2017,17-010012,None
102320971.0,2017,17-010012,None
102344622.0,2017,17-010012,None
100887894.0,2018,18-023331,Unarmed
102033743.0,2018,18-023331,Unarmed
102320971.0,2018,18-023331,Unarmed
102344622.0,2018,18-023331,Unarmed
101837619.0,2020,20-015360,Unarmed
101837619.0,2018,18-041412,Unarmed
101883147.0,2019,19-003345,Unarmed
101846509.0,2019,19-003345,Unarmed
101897694.0,2019,19-003345,Unarmed
8556615.0,2019,19-003345,Unarmed
101883147.0,2019,19-006389,Unarmed
101846509.0,2019,19-006389,Unarmed
101897694.0,2019,19-006389,Unarmed
8556615.0,2019,19-006389,Unarmed
101883147.0,2019,19-001434,Unarmed
101846509.0,2019,19-001434,Unarmed
101897694.0,2019,19-001434,Unarmed
8556615.0,2019,19-001434,Unarmed
101883147.0,2018,18-042523,Unarmed
101846509.0,2018,18-042523,Unarmed
101897694.0,2018,18-042523,Unarmed
8556615.0,2018,18-042523,Unarmed
9106341.0,2019,19-004672,Unarmed
101843541.0,2019,19-004672,Unarmed
9106341.0,2018,18-042155,Unarmed
101843541.0,2018,18-042155,Unarmed
101834874.0,2019,19-020639,Unarmed
102027761.0,2019,19-020639,Unarmed
101834874.0,2018,18-041075,Unarmed
102027761.0,2018,18-041075,Unarmed
102426527.0,2020,20-025890,Unarmed
102274562.0,2020,20-025890,Unarmed
102426527.0,2018,18-043595,Unarmed
102274562.0,2018,18-043595,Unarmed
102426527.0,2020,20-006880,Unarmed
102274562.0,2020,20-006880,Unarmed
101638294.0,2020,20-002655,Unarmed
101638294.0,2018,18-017732,Unarmed
101989332.0,2019,19-015540,Unarmed
15377497.0,2019,19-015540,Unarmed
101894545.0,2019,19-015540,Unarmed
15355100.0,2019,19-015540,Unarmed
101989332.0,2019,19-002897,Unarmed
15377497.0,2019,19-002897,Unarmed
101894545.0,2019,19-002897,Unarmed
15355100.0,2019,19-002897,Unarmed
101989332.0,2018,18-030177,Unarmed
15377497.0,2018,18-030177,Unarmed
101894545.0,2018,18-030177,Unarmed
15355100.0,2018,18-030177,Unarmed
101989332.0,2018,18-036360,Unarmed
15377497.0,2018,18-036360,Unarmed
101894545.0,2018,18-036360,Unarmed
15355100.0,2018,18-036360,Unarmed
100336365.0,2019,19-005933,Unarmed
101916335.0,2019,19-005933,Unarmed
100896073.0,2019,19-005933,Unarmed
101619574.0,2019,19-005933,Unarmed
101579415.0,2019,19-005933,Unarmed
101813813.0,2019,19-005933,Unarmed
100336365.0,2018,18-038427,Unarmed
101916335.0,2018,18-038427,Unarmed
100896073.0,2018,18-038427,Unarmed
101619574.0,2018,18-038427,Unarmed
101579415.0,2018,18-038427,Unarmed
101813813.0,2018,18-038427,Unarmed
100336365.0,2016,16-029600,None
101916335.0,2016,16-029600,None
100896073.0,2016,16-029600,None
101619574.0,2016,16-029600,None
101579415.0,2016,16-029600,None
101813813.0,2016,16-029600,None
100336365.0,2018,18-015632,Unarmed
101916335.0,2018,18-015632,Unarmed
100896073.0,2018,18-015632,Unarmed
101619574.0,2018,18-015632,Unarmed
101579415.0,2018,18-015632,Unarmed
101813813.0,2018,18-015632,Unarmed
100336365.0,2018,18-013049,Unarmed
101916335.0,2018,18-013049,Unarmed
100896073.0,2018,18-013049,Unarmed
101619574.0,2018,18-013049,Unarmed
101579415.0,2018,18-013049,Unarmed
101813813.0,2018,18-013049,Unarmed
100336365.0,2016,16-006700,None
101916335.0,2016,16-006700,None
100896073.0,2016,16-006700,None
101619574.0,2016,16-006700,None
101579415.0,2016,16-006700,None
101813813.0,2016,16-006700,None
100336365.0,2016,16-009189,None
101916335.0,2016,16-009189,None
100896073.0,2016,16-009189,None
101619574.0,2016,16-009189,None
101579415.0,2016,16-009189,None
101813813.0,2016,16-009189,None
100336365.0,2018,18-011174,Unarmed
101916335.0,2018,18-011174,Unarmed
100896073.0,2018,18-011174,Unarmed
101619574.0,2018,18-011174,Unarmed
101579415.0,2018,18-011174,Unarmed
101813813.0,2018,18-011174,Unarmed
101515664.0,2018,18-029953,Unarmed
101734062.0,2019,19-025701,Unarmed
102064021.0,2019,19-025701,Unarmed
101704734.0,2019,19-025701,Unarmed
101734062.0,2018,18-025506,Unarmed
102064021.0,2018,18-025506,Unarmed
101704734.0,2018,18-025506,Unarmed
101734062.0,2018,18-029065,Unarmed
102064021.0,2018,18-029065,Unarmed
101704734.0,2018,18-029065,Unarmed
101880598.0,2019,19-000557,Unarmed
101876447.0,2019,19-000557,Unarmed
101840750.0,2019,19-000557,Unarmed
101880598.0,2019,19-001054,Unarmed
101876447.0,2019,19-001054,Unarmed
101840750.0,2019,19-001054,Unarmed
101880598.0,2018,18-041807,Unarmed
101876447.0,2018,18-041807,Unarmed
101840750.0,2018,18-041807,Unarmed
102421374.0,2020,20-025276,Unarmed
15097738.0,2020,20-025276,Unarmed
102488941.0,2020,20-025276,Unarmed
102351489.0,2020,20-025276,Unarmed
102550771.0,2020,20-025276,Unarmed
102421374.0,2019,19-022429,Unarmed
15097738.0,2019,19-022429,Unarmed
102488941.0,2019,19-022429,Unarmed
102351489.0,2019,19-022429,Unarmed
102550771.0,2019,19-022429,Unarmed
102421374.0,2020,20-033595,Unarmed
15097738.0,2020,20-033595,Unarmed
102488941.0,2020,20-033595,Unarmed
102351489.0,2020,20-033595,Unarmed
102550771.0,2020,20-033595,Unarmed
102421374.0,2020,20-017184,Unarmed
15097738.0,2020,20-017184,Unarmed
102488941.0,2020,20-017184,Unarmed
102351489.0,2020,20-017184,Unarmed
102550771.0,2020,20-017184,Unarmed
102421374.0,2020,20-017085,Unarmed
15097738.0,2020,20-017085,Unarmed
102488941.0,2020,20-017085,Unarmed
102351489.0,2020,20-017085,Unarmed
102550771.0,2020,20-017085,Unarmed
102421374.0,2020,20-035113,Unarmed
15097738.0,2020,20-035113,Unarmed
102488941.0,2020,20-035113,Unarmed
102351489.0,2020,20-035113,Unarmed
102550771.0,2020,20-035113,Unarmed
102421374.0,2018,18-033491,Unarmed
15097738.0,2018,18-033491,Unarmed
102488941.0,2018,18-033491,Unarmed
102351489.0,2018,18-033491,Unarmed
102550771.0,2018,18-033491,Unarmed
102421374.0,2021,21-000998,Unarmed
15097738.0,2021,21-000998,Unarmed
102488941.0,2021,21-000998,Unarmed
102351489.0,2021,21-000998,Unarmed
102550771.0,2021,21-000998,Unarmed
101702127.0,2019,19-000998,Unarmed
101880074.0,2019,19-000998,Unarmed
101702127.0,2019,19-018222,Unarmed
101880074.0,2019,19-018222,Unarmed
101702127.0,2018,18-025172,Unarmed
101880074.0,2018,18-025172,Unarmed
100420789.0,2018,18-017869,Unarmed
25240317.0,2018,18-017869,Unarmed
10473539.0,2018,18-017869,Unarmed
100359302.0,2018,18-017869,Unarmed
100420789.0,2018,18-035606,Unarmed
25240317.0,2018,18-035606,Unarmed
10473539.0,2018,18-035606,Unarmed
100359302.0,2018,18-035606,Unarmed
100420789.0,2019,19-011934,Unarmed
25240317.0,2019,19-011934,Unarmed
10473539.0,2019,19-011934,Unarmed
100359302.0,2019,19-011934,Unarmed
100420789.0,2020,20-039997,Unarmed
25240317.0,2020,20-039997,Unarmed
10473539.0,2020,20-039997,Unarmed
100359302.0,2020,20-039997,Unarmed
100420789.0,2018,18-025133,Unarmed
25240317.0,2018,18-025133,Unarmed
10473539.0,2018,18-025133,Unarmed
100359302.0,2018,18-025133,Unarmed
100420789.0,2019,19-011665,Unarmed
25240317.0,2019,19-011665,Unarmed
10473539.0,2019,19-011665,Unarmed
100359302.0,2019,19-011665,Unarmed
100420789.0,2019,19-011761,Unarmed
25240317.0,2019,19-011761,Unarmed
10473539.0,2019,19-011761,Unarmed
100359302.0,2019,19-011761,Unarmed
100420789.0,2021,21-000854,Unarmed
25240317.0,2021,21-000854,Unarmed
10473539.0,2021,21-000854,Unarmed
100359302.0,2021,21-000854,Unarmed
101527520.0,2019,19-035429,Unarmed
102134019.0,2019,19-035429,Unarmed
101527520.0,2018,18-005492,Unarmed
102134019.0,2018,18-005492,Unarmed
101670504.0,2019,19-004596,Unarmed
101906943.0,2019,19-004596,Unarmed
101670504.0,2018,18-021408,Unarmed
101906943.0,2018,18-021408,Unarmed
101763275.0,2018,18-032685,Unarmed
101863489.0,2019,19-025284,Unarmed
102061105.0,2019,19-025284,Unarmed
101863489.0,2018,18-044769,Unarmed
102061105.0,2018,18-044769,Unarmed
102405825.0,2020,20-023191,Unarmed
102087880.0,2020,20-023191,Unarmed
101769525.0,2020,20-023191,Unarmed
102359701.0,2020,20-023191,Unarmed
102473443.0,2020,20-023191,Unarmed
102367325.0,2020,20-023191,Unarmed
102405825.0,2020,20-018134,Unarmed
102087880.0,2020,20-018134,Unarmed
101769525.0,2020,20-018134,Unarmed
102359701.0,2020,20-018134,Unarmed
102473443.0,2020,20-018134,Unarmed
102367325.0,2020,20-018134,Unarmed
102405825.0,2020,20-031779,Unarmed
102087880.0,2020,20-031779,Unarmed
101769525.0,2020,20-031779,Unarmed
102359701.0,2020,20-031779,Unarmed
102473443.0,2020,20-031779,Unarmed
102367325.0,2020,20-031779,Unarmed
102405825.0,2020,20-018962,Unarmed
102087880.0,2020,20-018962,Unarmed
101769525.0,2020,20-018962,Unarmed
102359701.0,2020,20-018962,Unarmed
102473443.0,2020,20-018962,Unarmed
102367325.0,2020,20-018962,Unarmed
102405825.0,2020,20-017324,Unarmed
102087880.0,2020,20-017324,Unarmed
101769525.0,2020,20-017324,Unarmed
102359701.0,2020,20-017324,Unarmed
102473443.0,2020,20-017324,Unarmed
102367325.0,2020,20-017324,Unarmed
102405825.0,2019,19-028174,Unarmed
102087880.0,2019,19-028174,Unarmed
101769525.0,2019,19-028174,Unarmed
102359701.0,2019,19-028174,Unarmed
102473443.0,2019,19-028174,Unarmed
102367325.0,2019,19-028174,Unarmed
102405825.0,2018,18-036615,Unarmed
102087880.0,2018,18-036615,Unarmed
101769525.0,2018,18-036615,Unarmed
102359701.0,2018,18-036615,Unarmed
102473443.0,2018,18-036615,Unarmed
102367325.0,2018,18-036615,Unarmed
102405825.0,2018,18-037338,Unarmed
102087880.0,2018,18-037338,Unarmed
101769525.0,2018,18-037338,Unarmed
102359701.0,2018,18-037338,Unarmed
102473443.0,2018,18-037338,Unarmed
102367325.0,2018,18-037338,Unarmed
102405825.0,2020,20-017172,Unarmed
102087880.0,2020,20-017172,Unarmed
101769525.0,2020,20-017172,Unarmed
102359701.0,2020,20-017172,Unarmed
102473443.0,2020,20-017172,Unarmed
102367325.0,2020,20-017172,Unarmed
101792744.0,2019,19-000238,Unarmed
101874179.0,2019,19-000238,Unarmed
101867824.0,2019,19-000238,Unarmed
101678333.0,2019,19-000238,Unarmed
101778215.0,2019,19-000238,Unarmed
101673772.0,2019,19-000238,Unarmed
101987111.0,2019,19-000238,Unarmed
101900899.0,2019,19-000238,Unarmed
101792744.0,2019,19-003777,Unarmed
101874179.0,2019,19-003777,Unarmed
101867824.0,2019,19-003777,Unarmed
101678333.0,2019,19-003777,Unarmed
101778215.0,2019,19-003777,Unarmed
101673772.0,2019,19-003777,Unarmed
101987111.0,2019,19-003777,Unarmed
101900899.0,2019,19-003777,Unarmed
101792744.0,2018,18-021866,Unarmed
101874179.0,2018,18-021866,Unarmed
101867824.0,2018,18-021866,Unarmed
101678333.0,2018,18-021866,Unarmed
101778215.0,2018,18-021866,Unarmed
101673772.0,2018,18-021866,Unarmed
101987111.0,2018,18-021866,Unarmed
101900899.0,2018,18-021866,Unarmed
101792744.0,2018,18-045339,Unarmed
101874179.0,2018,18-045339,Unarmed
101867824.0,2018,18-045339,Unarmed
101678333.0,2018,18-045339,Unarmed
101778215.0,2018,18-045339,Unarmed
101673772.0,2018,18-045339,Unarmed
101987111.0,2018,18-045339,Unarmed
101900899.0,2018,18-045339,Unarmed
101792744.0,2018,18-022374,Unarmed
101874179.0,2018,18-022374,Unarmed
101867824.0,2018,18-022374,Unarmed
101678333.0,2018,18-022374,Unarmed
101778215.0,2018,18-022374,Unarmed
101673772.0,2018,18-022374,Unarmed
101987111.0,2018,18-022374,Unarmed
101900899.0,2018,18-022374,Unarmed
101792744.0,2019,19-015227,Unarmed
101874179.0,2019,19-015227,Unarmed
101867824.0,2019,19-015227,Unarmed
101678333.0,2019,19-015227,Unarmed
101778215.0,2019,19-015227,Unarmed
101673772.0,2019,19-015227,Unarmed
101987111.0,2019,19-015227,Unarmed
101900899.0,2019,19-015227,Unarmed
101792744.0,2018,18-036066,Unarmed
101874179.0,2018,18-036066,Unarmed
101867824.0,2018,18-036066,Unarmed
101678333.0,2018,18-036066,Unarmed
101778215.0,2018,18-036066,Unarmed
101673772.0,2018,18-036066,Unarmed
101987111.0,2018,18-036066,Unarmed
101900899.0,2018,18-036066,Unarmed
101792744.0,2018,18-034358,Unarmed
101874179.0,2018,18-034358,Unarmed
101867824.0,2018,18-034358,Unarmed
101678333.0,2018,18-034358,Unarmed
101778215.0,2018,18-034358,Unarmed
101673772.0,2018,18-034358,Unarmed
101987111.0,2018,18-034358,Unarmed
101900899.0,2018,18-034358,Unarmed
100855109.0,2020,20-015376,Unarmed
102310276.0,2020,20-015376,Unarmed
102338615.0,2020,20-015376,Unarmed
100855109.0,2020,20-011624,Knife - Pocket
102310276.0,2020,20-011624,Knife - Pocket
102338615.0,2020,20-011624,Knife - Pocket
100855109.0,2019,19-002075,Unarmed
102310276.0,2019,19-002075,Unarmed
102338615.0,2019,19-002075,Unarmed
100855109.0,2018,18-044372,Unarmed
102310276.0,2018,18-044372,Unarmed
102338615.0,2018,18-044372,Unarmed
100855109.0,2020,20-039366,Unarmed
102310276.0,2020,20-039366,Unarmed
102338615.0,2020,20-039366,Unarmed
100855109.0,2016,16-023015,None
102310276.0,2016,16-023015,None
102338615.0,2016,16-023015,None
9227125.0,2019,19-005136,Unarmed
8050862.0,2019,19-005136,Unarmed
9227125.0,2019,19-011395,Unarmed
8050862.0,2019,19-011395,Unarmed
9227125.0,2018,18-016360,Unarmed
8050862.0,2018,18-016360,Unarmed
